,age,cit,educ,engl,occ,birth,sex,wageinc,wkswrkd,yrentry,powspuma
468,30.35526249,1,11,0,101,6,2,51000,52,0,0
469,29.49344675,5,13,0,102,210,1,80000,50,1998,6040
470,24.05982627,5,15,10,140,247,1,44000,24,1999,6040
471,68.62364702,1,13,0,141,39,1,0,52,0,6040
472,31.27706353,5,13,10,102,210,1,72000,52,1995,6040
473,33.20622652,1,11,0,101,27,1,102000,52,0,6040
474,33.20728848,1,10,0,100,51,1,65000,30,0,6040
475,64.49560633,1,13,0,102,42,1,74000,46,0,0
476,29.88306608,1,13,0,102,22,1,45000,40,0,6040
477,45.36985736,1,13,10,100,6,1,96000,52,0,6040
478,43.68532869,5,14,0,101,110,1,76000,52,1961,6040
479,49.75045548,4,14,20,102,240,1,95000,50,1981,6040
480,21.66171876,1,15,0,101,6,1,100000,50,0,6040
481,29.33837602,1,12,0,102,6,1,30000,52,0,6040
482,41.58321681,1,13,0,140,6,1,68000,52,0,6130
483,52.04060585,1,11,0,101,6,2,47000,40,0,0
484,36.21499787,1,13,0,102,21,1,325000,52,0,6040
485,30.96483518,1,13,0,102,8,1,60000,52,0,6040
486,39.73159158,1,12,0,101,55,1,45000,52,0,6040
487,42.60663653,1,12,0,141,25,1,70000,52,0,6040
488,57.06661898,1,11,0,101,6,1,100000,44,0,0
489,44.1961679,1,13,0,101,6,1,325000,40,0,6040
490,24.38575216,1,11,0,102,6,1,42000,50,0,6040
491,51.50954042,1,13,0,141,6,1,0,52,0,6040
492,38.10559903,5,14,10,141,449,1,108000,52,1994,6040
493,46.42045968,1,10,0,102,6,2,80000,52,0,6040
494,24.75104037,1,11,0,100,6,1,15000,20,0,6040
495,26.02993749,5,13,10,141,164,1,62000,52,1999,0
496,46.76732607,1,13,0,102,26,2,70000,52,0,0
497,47.46096423,1,14,0,102,6,1,118000,52,0,6040
498,48.7139836,1,13,0,102,6,1,85000,52,0,6040
499,42.79264859,1,13,0,102,6,1,325000,52,0,6120
500,25.65744455,4,14,10,141,240,1,50000,30,1990,6040
501,52.00088363,1,13,0,106,4,2,50000,52,0,6040
502,44.72251074,1,13,0,102,6,2,39000,52,0,6040
503,54.15256214,1,11,0,101,22,1,71000,52,0,6040
504,64.37353237,4,13,0,106,139,1,83000,26,1962,6040
505,24.78963211,1,11,0,101,6,1,56000,52,0,6040
506,43.04183741,1,14,0,102,6,1,65000,52,0,6040
507,44.17200307,1,13,0,100,1,2,0,28,0,0
508,57.22835309,1,13,0,141,48,1,80000,5,0,0
509,48.61051487,5,13,0,141,207,1,68000,52,1997,6040
510,31.13325339,1,11,0,140,6,1,440,1,0,6040
511,34.2511738,4,16,10,141,207,1,95000,52,1992,6040
512,30.86764868,1,11,0,102,27,1,50000,52,0,6040
513,38.44920293,1,13,0,100,6,1,120000,52,0,6040
514,48.45452985,1,9,0,100,31,2,2200,40,0,6040
515,41.00986995,1,9,0,102,17,2,45700,52,0,6040
516,52.33781729,1,11,0,141,17,1,45000,52,0,6040
517,39.24046895,1,11,0,141,6,2,105000,52,0,6040
518,36.28135886,1,13,0,140,6,1,68000,40,0,6040
519,44.08536945,1,13,0,101,13,1,570,2,0,6040
520,59.4004303,1,9,0,102,11,1,0,50,0,0
521,45.9355363,1,13,0,141,53,1,0,0,0,0
522,41.14037614,4,16,10,101,217,1,325000,40,1970,6040
523,43.89214528,5,14,0,102,231,1,100000,50,1999,6040
524,48.68466437,5,14,10,102,104,1,99000,52,1998,6040
525,51.97126111,1,15,0,100,48,2,153000,52,0,6040
526,57.81557175,1,13,0,102,6,1,13200,26,0,0
527,36.18998791,1,11,0,100,6,2,0,52,0,6040
528,40.16915394,1,11,0,106,32,1,70000,48,0,6040
529,36.97250014,5,13,10,101,163,2,33100,50,1995,6040
530,26.98788472,1,11,0,101,24,1,32000,52,0,6040
531,59.46446712,1,9,0,141,6,1,38000,52,0,6040
532,25.31508883,5,13,0,101,236,1,0,0,2000,6040
533,27.32329052,5,13,0,102,236,1,0,0,2000,6040
534,22.21747697,1,10,0,100,29,1,24000,50,0,6040
535,49.66109348,1,11,0,141,6,1,90000,52,0,6040
536,49.46542272,1,12,0,102,6,1,11300,52,0,6040
537,39.93752666,1,13,0,100,34,1,70000,52,0,6020
538,50.87300251,4,13,0,100,303,1,42000,52,1962,0
539,45.42202813,1,10,0,102,55,1,30100,16,0,6040
540,54.33311487,1,13,0,100,17,1,0,40,0,6040
541,26.44412616,1,13,0,100,6,2,10000,10,0,6040
542,36.32654024,1,13,0,100,20,1,0,51,0,6060
543,33.22002878,1,11,0,101,6,1,10000,35,0,6040
544,47.64541234,1,14,0,141,6,1,90000,52,0,6040
545,45.39826929,1,14,0,102,6,1,70000,52,0,6040
546,24.9062537,1,13,0,102,53,1,45000,52,0,6040
547,52.17872392,1,12,0,102,6,1,96000,52,0,6040
548,52.99672139,1,11,0,102,34,1,80000,52,0,6040
549,22.26578313,3,13,0,101,138,1,20000,48,1985,6040
550,41.12680597,4,13,10,141,247,1,53000,52,1983,6040
551,36.24280179,1,13,0,102,34,1,46000,49,0,6040
552,46.51188652,1,10,0,101,6,1,37600,52,0,6040
553,48.65673367,4,14,10,140,128,1,65000,52,1984,6040
554,30.85092568,1,13,0,141,6,1,60000,51,0,6040
555,35.19856841,1,9,0,102,6,2,45700,52,0,6040
556,21.95168574,1,11,0,140,6,1,4400,16,0,0
557,44.75596774,1,13,0,141,17,1,75000,52,0,6040
558,62.10197072,1,12,0,141,39,1,30000,26,0,0
559,47.14689876,1,10,0,102,6,1,43500,52,0,6040
560,49.5779172,1,13,0,100,6,1,56000,52,0,6040
561,52.10076884,1,13,0,101,36,1,5300,8,0,6040
562,46.56843068,1,12,0,141,6,1,50000,52,0,6040
563,31.64902001,1,13,0,102,35,1,45000,40,0,6040
564,25.19471626,1,13,0,141,34,2,55000,52,0,6040
565,58.01186396,1,13,0,101,6,2,89000,42,0,6040
566,24.48086547,1,15,10,101,6,1,13200,51,0,6040
567,28.45727813,1,12,0,101,6,1,1300,26,0,6040
568,31.22899434,3,16,0,102,138,1,75000,52,1995,6040
569,41.94870816,5,14,0,141,233,1,95000,52,1979,6160
570,44.87847377,1,12,0,141,6,2,105000,52,0,6040
571,42.90102952,1,11,0,102,49,1,62000,52,0,6040
572,63.9232595,1,12,0,141,6,1,0,0,0,0
573,62.42839116,1,13,0,102,41,1,35000,52,0,6160
574,48.76775258,1,13,0,102,6,2,0,50,0,6040
575,40.69094025,1,14,0,101,53,2,15000,40,0,6040
576,29.12101268,1,10,0,101,6,1,30000,50,0,6040
577,36.73648502,1,13,0,102,6,1,72000,48,0,6130
578,44.73609439,4,14,0,102,209,2,89000,52,1962,6040
579,70.74139591,4,14,0,101,126,1,78000,40,1944,0
580,32.14771598,1,13,0,102,20,1,70000,52,0,6130
581,28.96559527,1,13,0,100,20,1,65000,52,0,6120
582,39.4625969,1,12,10,100,6,1,30000,52,0,6150
583,36.08607781,1,14,0,102,34,1,74000,52,0,6040
584,49.00666156,1,14,0,101,53,1,78000,52,0,6120
585,28.70880149,5,14,10,102,210,1,72000,52,1998,6040
586,25.86320208,5,14,10,101,210,1,50000,40,1999,6040
587,23.35314783,5,13,10,101,210,1,50000,40,1999,6040
588,28.3116333,5,13,10,101,210,1,50000,40,1999,6040
589,40.78041618,1,13,0,102,20,1,74000,52,0,6040
590,27.92910233,1,14,0,100,42,1,30000,52,0,6130
591,28.8677246,1,13,0,100,42,1,34000,52,0,6040
592,35.97790159,1,13,0,102,26,2,96000,52,0,6040
593,32.74543955,5,15,0,102,110,1,38000,52,1980,6150
594,35.462241,1,13,0,101,6,1,80000,50,0,6040
595,45.14870351,1,11,0,100,6,1,100000,52,0,6130
596,31.17705499,1,12,0,100,36,1,58000,52,0,6130
597,58.38319136,3,13,10,102,209,2,60000,52,1962,6150
598,26.6245153,1,13,0,100,6,2,30000,50,0,6040
599,59.46028599,1,13,0,100,56,1,0,0,0,0
600,45.54127671,1,13,10,100,6,1,0,50,0,53080
601,47.67197151,1,13,0,102,48,2,0,52,0,6130
602,30.34286456,1,13,0,101,6,1,51000,52,0,6040
603,34.47725335,1,13,0,100,6,1,65000,3,0,6040
604,51.67406816,1,11,0,100,6,2,0,6,0,6040
605,50.51526296,5,12,21,101,215,2,59000,52,1975,6040
606,27.40023099,1,16,0,102,12,2,7100,25,0,6140
607,27.96467271,1,16,0,102,19,1,43400,48,0,6040
608,43.24513513,1,11,0,101,6,1,65000,40,0,6040
609,52.94852279,1,11,0,101,48,2,60000,52,0,6040
610,58.89709006,4,12,10,140,207,1,1700,26,1951,0
611,23.41531856,1,13,0,101,6,1,0,0,0,0
612,64.06898541,4,11,0,141,301,1,7500,15,1966,0
613,47.61120841,4,14,0,141,210,1,100000,52,1988,6040
614,52.7253583,1,11,0,101,33,2,90000,48,0,6130
615,78.58136,1,13,0,141,8,2,0,0,0,0
616,38.75701955,1,13,0,102,6,1,53000,50,0,6040
617,35.76435561,5,14,20,101,210,1,58000,51,1998,6040
618,25.45148296,5,12,10,102,312,1,36000,46,1984,6040
619,58.27480024,1,13,0,141,41,1,61000,30,0,6040
620,47.41484636,1,14,0,100,6,1,10000,52,0,6040
621,53.25068286,1,10,0,141,29,1,92000,52,0,6040
622,50.07564029,1,13,0,100,32,2,25300,52,0,6040
623,44.17558115,1,13,0,101,11,1,0,52,0,6040
624,57.37094164,1,10,0,102,6,1,18000,25,0,6040
625,36.36547462,1,14,0,102,9,1,85000,52,0,0
626,53.94016946,1,14,0,102,38,1,68000,52,0,6150
627,39.39800787,1,13,0,102,54,1,95000,52,0,6040
628,53.50778477,1,12,0,101,6,1,0,0,0,0
629,59.63986836,4,14,10,141,210,1,90000,52,1970,6040
630,46.28540979,1,12,0,102,6,1,0,0,0,0
631,30.90810555,5,11,10,101,110,1,0,52,1996,6040
632,38.75191662,1,12,0,140,6,2,0,22,0,6040
633,37.73479926,4,12,10,140,217,1,63000,48,1975,6120
634,29.35978326,5,14,10,101,210,1,45000,52,1998,6040
635,48.37680172,1,11,0,101,6,1,82000,50,0,6040
636,29.1248319,4,10,10,102,327,1,67000,50,1989,6130
637,33.51456542,1,13,10,101,6,1,40000,52,0,6150
638,38.09827544,5,13,10,100,210,1,88000,52,1997,6040
639,36.27017986,5,13,10,102,210,2,65000,52,1997,6040
640,54.32571782,1,11,0,100,6,2,55000,52,0,6130
641,38.04202981,4,13,10,140,220,1,60000,52,1974,6040
642,57.51009159,1,13,0,101,22,1,22000,20,0,0
643,39.32052683,1,13,0,102,6,1,150000,52,0,6140
644,33.42806247,1,10,0,102,18,1,75000,52,0,6130
645,40.34395313,1,10,0,102,6,2,0,0,0,0
646,40.59554345,1,16,0,102,36,1,125000,52,0,6130
647,37.62436834,1,11,0,102,6,2,60000,52,0,6040
648,51.64949612,1,10,0,100,6,2,54000,52,0,6040
649,34.82869846,5,14,11,100,109,1,325000,52,1995,6040
650,38.37197592,1,13,0,101,17,1,90000,51,0,6040
651,34.82935064,1,11,0,101,19,1,0,52,0,6040
652,53.04860396,1,13,0,100,17,1,0,45,0,6040
653,52.70178614,1,10,0,100,53,2,63000,50,0,6040
654,27.66952117,5,14,10,102,109,1,73000,52,1998,6040
655,29.02186962,5,14,10,102,109,2,80000,52,1998,6040
656,29.68686218,1,11,0,102,6,1,47200,44,0,6040
657,41.34218767,1,13,0,141,25,1,80000,52,0,6040
658,41.23658541,4,13,10,101,240,2,50000,52,1971,6040
659,37.28740233,1,13,0,100,26,1,77000,52,0,6040
660,61.35190312,4,13,10,102,110,1,82000,52,1959,6040
661,41.56805893,1,11,0,102,6,2,0,0,0,0
662,32.86127065,4,14,0,100,128,1,0,51,1977,6040
663,36.97050592,1,13,10,100,6,2,45000,52,0,6040
664,56.96488278,4,13,0,102,449,1,0,52,1985,6040
665,40.72134998,1,13,0,102,6,1,150000,52,0,6120
666,45.69732583,4,12,10,101,212,2,54000,52,1986,6150
667,42.59840089,1,12,0,102,24,1,48000,50,0,6040
668,36.86738138,4,13,0,100,207,1,135000,52,1966,6130
669,49.95997659,1,13,0,100,6,1,97000,50,0,6130
670,53.30133697,1,9,0,100,34,1,40600,15,0,6150
671,42.33935836,1,12,0,141,41,1,55000,52,0,6040
672,46.41862063,1,13,0,101,6,1,72000,52,0,6130
673,32.05175513,1,14,0,102,18,2,40000,48,0,6040
674,44.71289033,1,11,0,100,36,2,154000,52,0,6130
675,48.76020059,1,11,0,102,56,2,76000,52,0,6040
676,51.94486562,1,14,0,102,6,2,40000,52,0,0
677,51.07783055,1,16,0,100,36,1,0,52,0,0
678,49.68937802,1,13,0,101,42,2,85000,46,0,6130
679,48.38820281,5,12,0,102,301,1,34000,50,1972,6040
680,46.26456713,1,13,0,102,11,1,73000,52,0,6130
681,46.19637034,1,13,0,100,41,2,75000,52,0,6120
682,42.99345444,1,13,0,140,6,2,96000,8,0,6120
683,39.79305656,1,13,0,101,35,1,95000,52,0,6130
684,48.45409963,4,14,10,101,165,2,80000,52,1979,6130
685,56.44633522,1,13,0,101,25,2,80000,52,0,6130
686,29.86296204,1,13,20,102,6,1,0,50,0,6040
687,27.63269865,1,13,0,102,26,1,60000,52,0,6130
688,73.34777734,1,13,10,141,6,1,59000,52,0,6120
689,42.17993118,1,13,0,102,6,1,70000,52,0,6040
690,53.68993154,1,11,10,100,6,2,57000,52,0,6040
691,60.62632382,1,14,0,102,53,1,0,52,0,0
692,63.97623108,1,14,0,102,40,2,120000,52,0,6120
693,54.69803098,1,14,0,100,36,1,0,40,0,6040
694,40.8735939,1,11,0,102,55,1,105000,52,0,0
695,65.57414275,1,10,0,100,36,1,36700,52,0,6040
696,35.33427873,1,13,10,100,24,2,22700,49,0,6040
697,38.91073379,1,13,0,101,16,2,40000,52,0,6040
698,24.73248639,1,11,0,140,6,1,16000,26,0,6040
699,45.19188564,5,16,10,100,120,1,136000,52,1986,6040
700,48.34888126,1,11,0,101,6,1,0,0,0,0
701,57.47217968,1,13,0,101,6,1,18000,15,0,6040
702,29.00961116,1,13,0,100,15,1,42000,52,0,6130
703,25.89294062,1,13,0,101,6,1,70000,51,0,6130
704,55.01727849,1,14,0,101,39,1,0,30,0,0
705,59.37241832,1,13,0,141,36,1,90000,52,0,6150
706,54.25807295,1,14,0,101,45,1,80000,45,0,6120
707,55.66167045,5,11,0,101,139,1,73000,52,1993,6040
708,28.6410008,1,13,0,102,6,1,0,52,0,6130
709,34.60800698,5,13,10,102,301,1,100000,52,1995,6120
710,32.83826416,5,13,0,102,243,2,64000,52,1990,6040
711,52.84300291,1,14,0,100,36,1,54000,52,0,6130
712,49.82907994,1,14,0,102,6,1,70000,52,0,6040
713,41.79545236,1,13,0,102,18,1,95000,50,0,6040
714,35.99618447,1,13,0,102,34,2,60000,52,0,6130
715,27.87782055,1,13,0,100,13,2,50000,52,0,0
716,35.47041317,1,13,0,102,51,1,78000,50,0,6150
717,44.75944547,1,13,0,102,6,1,0,52,0,6040
718,28.93496796,1,14,0,100,6,2,6000,52,0,6040
719,24.47473754,4,13,0,100,212,2,40000,52,1978,6040
720,39.78385117,1,14,0,100,39,1,48000,32,0,6120
721,32.20766571,1,13,0,100,6,2,50000,52,0,0
722,47.98304282,1,14,0,100,36,2,82000,52,0,6130
723,53.23164096,1,12,0,101,39,1,87000,52,0,6050
724,33.41575388,1,13,0,102,42,2,91000,52,0,6130
725,37.54095766,1,13,0,101,40,1,100000,52,0,6040
726,35.07045066,3,13,0,102,215,2,150000,52,1976,6040
727,30.57991241,1,14,30,100,26,1,12000,52,0,6020
728,29.40847008,1,12,10,140,48,1,45000,52,0,6040
729,39.6800919,1,13,0,100,6,2,0,10,0,0
730,39.6837786,1,14,0,102,36,1,325000,52,0,6140
731,44.19745407,1,13,0,100,41,2,85000,52,0,0
732,31.25262515,1,13,0,101,55,1,70000,51,0,6040
733,27.03885571,1,11,0,100,6,1,120,3,0,0
734,31.14810777,1,13,0,101,19,1,85000,52,0,0
735,50.91971388,1,11,0,100,6,2,9000,52,0,6130
736,31.93834114,4,13,10,100,210,1,80000,50,1991,6040
737,39.48341997,1,12,0,100,11,2,21000,46,0,6130
738,51.49414935,1,11,0,102,20,2,60000,52,0,6130
739,40.97673669,5,13,20,101,301,2,30000,52,1971,6130
740,40.89208686,1,13,0,101,6,1,325000,52,0,6120
741,37.85243414,1,13,0,101,12,2,45000,52,0,6040
742,39.46098611,1,14,0,102,48,1,325000,52,0,6130
743,43.51452759,1,13,0,100,6,2,60000,52,0,6130
744,49.1167989,1,13,0,101,6,1,96000,50,0,6130
745,37.02602813,1,13,0,140,19,2,96000,8,0,6040
746,36.90763559,5,14,10,100,214,1,88000,26,1992,0
747,34.41801829,1,11,0,100,6,1,36700,52,0,6150
748,57.50973563,1,14,0,101,36,1,0,0,0,0
749,51.98548325,1,14,0,100,29,2,67000,40,0,6130
750,46.69194302,1,13,0,100,17,1,0,48,0,6040
751,49.06514938,1,11,0,101,36,1,0,0,0,0
752,21.08542337,1,11,0,100,6,1,21700,50,0,6040
753,50.4808134,1,13,0,102,6,1,70000,52,0,6040
754,48.96128906,1,13,0,100,34,2,38000,52,0,30200
755,68.55566327,1,13,0,141,6,1,0,0,0,0
756,34.20054636,1,14,0,141,8,2,135000,52,0,6130
757,31.58176242,1,14,0,101,9,1,21700,36,0,6040
758,38.74266757,5,13,0,100,301,1,0,52,1985,6130
759,47.10964333,1,12,0,101,42,1,35400,52,0,6160
760,51.49540834,1,13,0,100,11,1,65000,52,0,6160
761,58.98007012,1,14,0,102,20,1,325000,52,0,6130
762,36.90810355,1,16,0,100,6,1,80000,52,0,6040
763,56.42296343,1,13,0,102,39,2,120000,52,0,6040
764,60.74344903,1,11,0,102,29,1,99000,52,0,6130
765,39.57887031,1,13,0,102,34,1,120000,52,0,6130
766,35.7947269,5,11,0,101,138,1,110000,52,1993,6040
767,32.2310206,5,10,0,101,139,1,58000,50,1999,6040
768,26.56767376,5,13,10,102,210,1,38000,30,1997,6040
769,40.59543575,1,13,0,100,49,1,0,52,0,6040
770,36.0197416,1,12,0,141,39,1,149000,50,0,6040
771,44.23742721,1,14,0,102,10,1,145000,52,0,6040
772,49.35499991,5,13,0,102,120,1,0,40,1978,6040
773,60.52018178,1,10,0,100,31,2,20000,52,0,6040
774,41.72163472,4,10,0,100,515,1,120000,52,1980,38100
775,32.3115383,1,14,0,101,22,2,75000,52,0,6040
776,29.93549465,1,13,0,102,13,1,20000,25,0,6040
777,46.15781681,5,13,0,100,301,1,44000,16,1999,6160
778,32.80071795,5,13,0,102,110,1,80000,52,1998,6040
779,33.03772209,1,13,0,101,48,1,80000,52,0,6130
780,30.696546,1,13,0,101,6,1,91000,52,0,6130
781,55.27649169,1,11,0,102,6,1,99000,52,0,6040
782,34.18014833,1,13,0,102,36,1,75000,52,0,6130
783,27.54972145,1,13,20,102,6,1,37600,52,0,6040
784,40.50127983,1,13,30,101,36,1,80000,52,0,6130
785,32.35455036,1,9,0,100,39,1,70000,52,0,6130
786,69.8507457,1,9,0,141,6,1,0,0,0,0
787,32.5327464,1,11,0,101,6,1,40000,38,0,6050
788,35.67074509,1,13,0,141,4,2,47300,52,0,6050
789,57.10046196,1,13,0,101,19,1,70000,52,0,6050
790,32.87599036,1,13,0,101,6,1,77000,52,0,6050
791,36.83551706,1,13,0,101,6,1,150000,52,0,6130
792,41.42764751,2,13,0,100,72,1,59000,52,1960,6050
793,55.18108139,4,10,10,101,137,2,50000,52,1967,6040
794,26.55192568,1,13,0,101,6,1,5000,8,0,6120
795,42.78801572,1,12,0,102,29,1,0,0,0,0
796,61.18391007,4,12,0,100,139,2,50000,52,1946,6050
797,61.17270919,1,13,0,102,27,1,144000,52,0,6050
798,41.74859896,1,11,0,106,6,2,16000,52,0,6120
799,46.94186983,4,14,10,102,209,1,74000,52,1977,6050
800,31.75710266,1,10,0,102,6,1,50000,52,0,6050
801,45.88094556,1,13,0,101,24,2,43000,52,0,6050
802,29.82047302,1,12,0,101,6,1,60000,52,0,6050
803,63.30520761,1,13,0,141,34,1,63000,52,0,6140
804,44.82124448,5,11,0,101,215,2,0,0,1967,0
805,45.84335665,1,14,0,106,6,1,65000,52,0,6050
806,50.44641023,1,11,0,101,56,2,68000,52,0,6050
807,52.15269226,1,13,0,100,6,1,68000,52,0,6120
808,62.14894874,1,13,0,102,25,1,0,0,0,0
809,35.8789097,1,14,0,101,6,1,96000,52,0,0
810,35.06851155,1,11,0,141,6,2,33000,52,0,6040
811,28.77149512,1,9,10,100,6,1,70000,52,0,6040
812,73.93668604,1,9,0,141,6,1,0,0,0,0
813,45.20348671,1,13,0,100,6,1,24000,50,0,6050
814,48.92106896,1,12,10,100,6,2,60000,48,0,6050
815,52.54048911,1,14,0,100,34,1,325000,52,0,6050
816,35.50342688,1,13,0,100,6,1,46300,52,0,6040
817,56.3775359,1,14,0,102,17,1,52000,52,0,0
818,39.72499384,1,11,0,100,21,1,325000,52,0,6050
819,47.75934005,1,10,0,101,53,1,64000,52,0,6120
820,48.62023048,1,11,0,102,39,2,700,50,0,0
821,60.06264405,1,12,0,141,5,1,58000,52,0,6150
822,45.23036601,5,13,30,100,233,1,70000,52,1990,6050
823,29.39781474,1,11,0,102,6,1,85000,52,0,6120
824,48.29068413,4,13,10,141,233,1,55000,52,1975,6120
825,37.86540988,3,9,20,101,231,1,85000,52,1969,6050
826,17.58476656,4,12,0,101,233,2,32000,52,1999,6150
827,20.41971619,1,8,0,102,6,1,20200,50,0,6040
828,27.78278933,1,13,0,141,6,1,58000,52,0,6150
829,43.64176813,1,14,0,101,6,1,43000,52,0,6130
830,37.58487734,1,13,0,101,36,1,43000,52,0,6120
831,37.43058658,5,13,10,102,210,1,55000,48,1996,6050
832,36.48094964,5,13,10,101,210,2,0,0,1999,0
833,53.91340349,1,13,11,101,6,1,75000,52,0,6150
834,54.14900416,4,14,10,100,247,1,125000,52,1968,6050
835,44.52769192,4,12,10,102,312,1,52000,52,1970,6150
836,32.45703112,1,10,0,140,6,2,41000,40,0,6130
837,28.18044411,1,10,0,100,23,2,25000,3,0,6150
838,38.0651018,5,13,0,100,139,1,113000,52,1997,6120
839,50.04640104,1,12,0,141,6,2,73000,52,0,6120
840,37.57050989,1,15,0,100,6,2,43000,52,0,6120
841,37.97757894,4,11,10,102,327,2,42000,52,1969,6120
842,47.85194002,1,10,0,100,6,2,0,0,0,0
843,40.86977981,1,11,0,101,48,1,81000,40,0,6130
844,35.58296017,4,13,10,101,233,1,74000,52,1968,6130
845,36.69249018,1,11,10,141,6,1,50000,52,0,6120
846,28.37076244,1,9,0,100,6,1,25000,24,0,6140
847,35.62386455,1,13,0,101,6,1,0,0,0,0
848,57.15516033,1,14,0,100,42,1,57000,52,0,6150
849,51.12372136,1,10,0,100,48,2,0,0,0,0
850,34.03174287,1,13,0,101,41,1,0,52,0,6050
851,37.12470889,1,13,0,101,6,1,48100,50,0,6050
852,28.65477578,4,13,10,101,216,1,150000,50,1987,6160
853,33.90658759,4,13,10,101,233,2,58000,52,1978,6130
854,41.21360644,4,13,10,100,233,1,30000,52,1983,6130
855,54.70511329,1,14,0,100,9,2,116000,28,0,6130
856,43.38436943,1,13,0,102,6,1,0,47,0,6130
857,40.23537564,4,13,10,101,212,1,9000,52,1983,6120
858,44.25889481,1,12,0,100,6,2,35500,52,0,6040
859,44.35709234,1,11,0,101,6,1,95000,52,0,6120
860,48.78706156,1,11,10,100,6,2,0,0,0,0
861,32.56575001,5,13,20,100,233,1,30000,52,1998,6050
862,44.91789669,3,8,0,100,215,2,18000,26,1960,0
863,46.91995982,1,12,0,102,39,1,95000,52,0,6130
864,38.78144188,1,12,0,141,31,1,81000,52,0,6150
865,53.49939576,1,10,0,100,31,1,6600,13,0,0
866,36.51380861,1,13,0,106,13,1,84000,52,0,6120
867,56.54352437,1,12,0,101,40,1,55000,50,0,6070
868,51.8552693,1,12,0,100,19,1,56000,50,0,6130
869,29.47989204,1,13,0,100,6,1,79000,52,0,6130
870,57.70438608,4,14,10,101,207,2,19300,4,1970,0
871,16.69930066,3,6,10,101,303,1,0,0,1985,0
872,41.63507699,5,13,10,106,233,2,42000,52,1984,6040
873,29.14769516,1,11,0,100,16,1,3500,6,0,6120
874,41.4133235,1,10,0,141,19,1,63000,52,0,6050
875,48.99422726,5,9,10,140,316,1,52000,48,1970,6050
876,44.92069917,5,14,10,101,210,1,40600,35,1999,6040
877,20.34597047,5,11,20,101,210,1,0,0,2000,6040
878,39.65312614,1,13,0,100,6,2,63000,52,0,6120
879,51.12133498,4,10,0,102,233,1,86000,50,1950,0
880,52.84614446,4,13,10,141,233,1,65000,52,1978,6040
881,60.96171102,1,11,0,101,40,1,56000,52,0,6050
882,31.64684444,1,12,0,100,6,1,52000,52,0,6130
883,48.30686351,4,13,0,100,233,1,68000,52,1959,0
884,51.94770528,5,13,0,100,301,1,70000,52,1996,6130
885,51.83797296,1,12,0,141,6,2,50000,52,0,6120
886,28.83521805,1,12,0,100,6,1,18500,52,0,6050
887,32.28927854,1,10,0,100,37,1,3500,6,0,6150
888,41.44067919,1,13,0,102,31,1,120000,45,0,6120
889,41.69630975,1,12,0,102,6,1,54000,52,0,6160
890,47.39473348,1,13,0,101,6,1,85000,46,0,6130
891,34.4538207,4,11,20,100,233,1,4800,12,1992,6040
892,51.47526958,1,10,0,101,25,1,7600,48,0,6120
893,29.44437777,1,13,0,102,18,1,42500,52,0,6040
894,47.68506645,5,11,0,100,138,1,59000,52,1988,6130
895,34.45402604,1,13,0,101,6,2,0,0,0,0
896,47.62726865,1,13,0,100,6,2,75000,52,0,6040
897,40.83099905,1,13,0,106,28,2,69000,52,0,6050
898,24.55933112,1,10,0,101,6,2,40000,52,0,6050
899,52.85824368,1,13,0,100,34,1,70000,52,0,6120
900,42.83739624,1,13,0,141,6,1,69000,20,0,6040
901,44.85939917,4,13,0,101,233,1,72000,52,1960,6040
902,34.17365961,5,11,11,101,139,2,30000,52,1986,6050
903,46.10795534,1,13,0,101,19,1,120000,52,0,6050
904,40.86841892,1,11,0,102,6,1,65000,49,0,6050
905,38.95194644,5,11,0,100,233,2,46800,48,1968,6120
906,56.55848143,1,10,0,101,36,1,55000,52,0,6070
907,49.19790942,4,13,10,100,207,1,51000,52,1976,6130
908,41.80634153,1,11,0,100,6,2,48000,52,0,6050
909,54.27493509,1,12,0,100,6,1,106000,52,0,6080
910,31.05167447,1,13,10,101,29,1,55000,5,0,6040
911,52.37455622,1,12,0,100,6,2,0,0,0,0
912,39.98570765,1,14,0,102,6,2,30400,48,0,6120
913,48.80575786,4,13,0,100,360,2,61000,48,1955,6120
914,31.93921681,1,11,0,101,6,2,30000,52,0,6050
915,24.88622191,1,13,10,102,6,2,65000,52,0,6140
916,50.28268403,1,12,0,100,30,1,39000,36,0,6150
917,41.99308047,1,13,0,100,55,1,90000,52,0,6150
918,45.12079883,1,9,0,140,6,2,62000,52,0,6130
919,44.53760152,1,12,0,100,6,2,62000,52,0,6120
920,32.25257171,1,9,10,100,6,1,25000,24,0,6050
921,46.44643675,1,11,0,102,6,1,95000,52,0,6120
922,36.87727455,1,9,0,100,6,2,35000,32,0,0
923,42.23521502,1,13,0,101,17,1,100000,52,0,6050
924,50.31618014,4,14,10,101,233,1,65000,52,1980,6120
925,31.614779,1,9,0,100,6,2,0,0,0,6050
926,34.06671886,1,12,0,141,49,1,53000,52,0,6160
927,53.46072412,4,13,10,101,212,1,60000,52,1970,6070
928,24.87475288,1,11,0,102,49,1,60000,52,0,6150
929,25.42183429,5,15,31,102,207,1,50000,52,1989,6050
930,56.48023301,1,11,0,100,6,2,50000,52,0,6040
931,47.16285546,1,11,0,101,35,2,60000,52,0,6040
932,45.3122158,4,9,0,141,341,1,34000,52,1972,0
